GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2016 inflation-adjusted dollars)
8600000US30204,30204,ZCTA5 30204,19288,1398
8600000US30205,30205,ZCTA5 30205,35754,4157
8600000US30206,30206,ZCTA5 30206,21351,2636
8600000US30213,30213,ZCTA5 30213,22548,1795
8600000US30214,30214,ZCTA5 30214,31985,1631
8600000US30215,30215,ZCTA5 30215,39670,1731
8600000US30216,30216,ZCTA5 30216,15739,3714
8600000US30217,30217,ZCTA5 30217,20229,1338
8600000US30218,30218,ZCTA5 30218,19091,3452
8600000US30220,30220,ZCTA5 30220,22433,4475
8600000US30222,30222,ZCTA5 30222,20585,3707
8600000US30223,30223,ZCTA5 30223,18106,1035
8600000US30224,30224,ZCTA5 30224,23672,2035
8600000US30228,30228,ZCTA5 30228,21728,1549
8600000US30230,30230,ZCTA5 30230,21225,3224
8600000US30233,30233,ZCTA5 30233,23945,5668
8600000US30234,30234,ZCTA5 30234,16506,3471
8600000US30236,30236,ZCTA5 30236,20961,1257
8600000US30238,30238,ZCTA5 30238,17249,1387
8600000US30240,30240,ZCTA5 30240,24403,1691
8600000US30241,30241,ZCTA5 30241,19613,1189
8600000US30248,30248,ZCTA5 30248,25222,1946
8600000US30250,30250,ZCTA5 30250,8346,1868
8600000US30251,30251,ZCTA5 30251,18074,3752
8600000US30252,30252,ZCTA5 30252,27725,1606
8600000US30253,30253,ZCTA5 30253,26858,1284
8600000US30256,30256,ZCTA5 30256,22393,3439
8600000US30257,30257,ZCTA5 30257,20072,2670
8600000US30258,30258,ZCTA5 30258,23268,2936
8600000US30259,30259,ZCTA5 30259,27788,3930
8600000US30260,30260,ZCTA5 30260,17207,1109
8600000US30263,30263,ZCTA5 30263,25623,1507
8600000US30265,30265,ZCTA5 30265,34879,1712
8600000US30268,30268,ZCTA5 30268,21088,2132
8600000US30269,30269,ZCTA5 30269,42993,2376
8600000US30273,30273,ZCTA5 30273,22878,2698
8600000US30274,30274,ZCTA5 30274,17302,867
8600000US30275,30275,ZCTA5 30275,-,**
8600000US30276,30276,ZCTA5 30276,32968,4471
8600000US30277,30277,ZCTA5 30277,34354,2362
8600000US30281,30281,ZCTA5 30281,23503,998
8600000US30284,30284,ZCTA5 30284,17493,11219
8600000US30285,30285,ZCTA5 30285,29619,12018
8600000US30286,30286,ZCTA5 30286,19063,1781
8600000US30288,30288,ZCTA5 30288,20258,2076
8600000US30289,30289,ZCTA5 30289,16507,8271
8600000US30290,30290,ZCTA5 30290,36367,3124
8600000US30291,30291,ZCTA5 30291,17792,1597
8600000US30292,30292,ZCTA5 30292,21429,2276
8600000US30293,30293,ZCTA5 30293,23286,5072
8600000US30294,30294,ZCTA5 30294,25612,1469
8600000US30295,30295,ZCTA5 30295,21212,2268
8600000US30296,30296,ZCTA5 30296,21181,1393
8600000US30297,30297,ZCTA5 30297,13354,920
8600000US30303,30303,ZCTA5 30303,10180,1806
8600000US30305,30305,ZCTA5 30305,81635,6064
8600000US30306,30306,ZCTA5 30306,71857,5403
8600000US30307,30307,ZCTA5 30307,60241,3626
8600000US30308,30308,ZCTA5 30308,50112,3760
8600000US30309,30309,ZCTA5 30309,72597,6434
8600000US30310,30310,ZCTA5 30310,15225,883
8600000US30311,30311,ZCTA5 30311,17214,1273
8600000US30312,30312,ZCTA5 30312,32615,1979
8600000US30313,30313,ZCTA5 30313,14174,1227
8600000US30314,30314,ZCTA5 30314,12981,681
8600000US30315,30315,ZCTA5 30315,16250,1456
8600000US30316,30316,ZCTA5 30316,31759,1678
8600000US30317,30317,ZCTA5 30317,35448,2797
8600000US30318,30318,ZCTA5 30318,30031,1815
8600000US30319,30319,ZCTA5 30319,66643,3686
8600000US30322,30322,ZCTA5 30322,3200,1523
8600000US30324,30324,ZCTA5 30324,52973,3634
8600000US30326,30326,ZCTA5 30326,72065,10301
8600000US30327,30327,ZCTA5 30327,101990,6416
8600000US30328,30328,ZCTA5 30328,51967,2880
8600000US30329,30329,ZCTA5 30329,31490,2160
8600000US30331,30331,ZCTA5 30331,23016,1420
8600000US30332,30332,ZCTA5 30332,2204,490
8600000US30334,30334,ZCTA5 30334,-,**
8600000US30336,30336,ZCTA5 30336,13689,7730
8600000US30337,30337,ZCTA5 30337,20473,2400
8600000US30338,30338,ZCTA5 30338,50400,2405
8600000US30339,30339,ZCTA5 30339,60948,5952
8600000US30340,30340,ZCTA5 30340,20084,1208
8600000US30341,30341,ZCTA5 30341,31842,2071
8600000US30342,30342,ZCTA5 30342,61283,5013
8600000US30344,30344,ZCTA5 30344,20426,1147
8600000US30345,30345,ZCTA5 30345,41152,2838
8600000US30346,30346,ZCTA5 30346,57036,6571
8600000US30349,30349,ZCTA5 30349,22093,1044
8600000US30350,30350,ZCTA5 30350,45568,2684
8600000US30354,30354,ZCTA5 30354,18394,1916
8600000US30360,30360,ZCTA5 30360,29143,2070
8600000US30363,30363,ZCTA5 30363,51342,9794
8600000US30401,30401,ZCTA5 30401,16521,1387
8600000US30410,30410,ZCTA5 30410,23779,3560
8600000US30411,30411,ZCTA5 30411,7495,1933
8600000US30412,30412,ZCTA5 30412,25153,9505
8600000US30413,30413,ZCTA5 30413,19450,3859
8600000US30415,30415,ZCTA5 30415,23306,2334
8600000US30417,30417,ZCTA5 30417,20717,1766
8600000US30420,30420,ZCTA5 30420,17560,3751
8600000US30421,30421,ZCTA5 30421,19968,2450
8600000US30423,30423,ZCTA5 30423,40102,42973
8600000US30425,30425,ZCTA5 30425,19786,3065
8600000US30426,30426,ZCTA5 30426,13689,3871
8600000US30427,30427,ZCTA5 30427,17164,2013
8600000US30428,30428,ZCTA5 30428,14321,2279
8600000US30429,30429,ZCTA5 30429,18364,4355
8600000US30434,30434,ZCTA5 30434,16956,4775
8600000US30436,30436,ZCTA5 30436,16861,1404
8600000US30438,30438,ZCTA5 30438,20386,6520
8600000US30439,30439,ZCTA5 30439,17761,1545
8600000US30441,30441,ZCTA5 30441,17933,2183
8600000US30442,30442,ZCTA5 30442,17439,4029
8600000US30445,30445,ZCTA5 30445,16026,2479
8600000US30446,30446,ZCTA5 30446,18374,5496
8600000US30448,30448,ZCTA5 30448,39804,11356
8600000US30449,30449,ZCTA5 30449,17601,7808
8600000US30450,30450,ZCTA5 30450,15579,2145
8600000US30451,30451,ZCTA5 30451,12352,10769
8600000US30452,30452,ZCTA5 30452,22321,2759
8600000US30453,30453,ZCTA5 30453,11103,1439
8600000US30454,30454,ZCTA5 30454,13196,4465
8600000US30455,30455,ZCTA5 30455,19118,2496
8600000US30456,30456,ZCTA5 30456,15479,2908
8600000US30457,30457,ZCTA5 30457,21277,3389
8600000US30458,30458,ZCTA5 30458,17567,1142
8600000US30460,30460,ZCTA5 30460,2885,1155
8600000US30461,30461,ZCTA5 30461,24948,1976
8600000US30464,30464,ZCTA5 30464,10052,4230
8600000US30467,30467,ZCTA5 30467,20174,1600
8600000US30470,30470,ZCTA5 30470,21202,5293
8600000US30471,30471,ZCTA5 30471,14951,1821
8600000US30473,30473,ZCTA5 30473,21847,3500
8600000US30474,30474,ZCTA5 30474,22499,2929
8600000US30475,30475,ZCTA5 30475,-,**
8600000US30477,30477,ZCTA5 30477,14993,2272
8600000US30501,30501,ZCTA5 30501,19751,1490
8600000US30504,30504,ZCTA5 30504,19671,1512
8600000US30506,30506,ZCTA5 30506,30499,1555
8600000US30507,30507,ZCTA5 30507,17232,1661
8600000US30510,30510,ZCTA5 30510,15387,1983
8600000US30511,30511,ZCTA5 30511,17686,2234
8600000US30512,30512,ZCTA5 30512,24241,1518
8600000US30513,30513,ZCTA5 30513,21507,2307
8600000US30516,30516,ZCTA5 30516,17313,2588
8600000US30517,30517,ZCTA5 30517,33504,4100
8600000US30518,30518,ZCTA5 30518,27676,1388
8600000US30519,30519,ZCTA5 30519,28996,2202
8600000US30520,30520,ZCTA5 30520,16870,2447
8600000US30521,30521,ZCTA5 30521,18021,2826
8600000US30522,30522,ZCTA5 30522,25170,8764
8600000US30523,30523,ZCTA5 30523,24535,1755
8600000US30525,30525,ZCTA5 30525,25935,4185
8600000US30527,30527,ZCTA5 30527,24074,3292
8600000US30528,30528,ZCTA5 30528,21087,1776
8600000US30529,30529,ZCTA5 30529,19385,1432
8600000US30530,30530,ZCTA5 30530,18753,2346
8600000US30531,30531,ZCTA5 30531,18541,1806
8600000US30533,30533,ZCTA5 30533,22032,2472
8600000US30534,30534,ZCTA5 30534,28538,2331
8600000US30535,30535,ZCTA5 30535,19432,1623
8600000US30536,30536,ZCTA5 30536,25188,2641
8600000US30537,30537,ZCTA5 30537,25496,5241
8600000US30538,30538,ZCTA5 30538,21312,2799
8600000US30540,30540,ZCTA5 30540,21386,1763
8600000US30541,30541,ZCTA5 30541,26240,5441
8600000US30542,30542,ZCTA5 30542,26962,1445
8600000US30543,30543,ZCTA5 30543,19021,2085
8600000US30545,30545,ZCTA5 30545,23073,5352
8600000US30546,30546,ZCTA5 30546,24791,2413
8600000US30547,30547,ZCTA5 30547,19050,2174
8600000US30548,30548,ZCTA5 30548,33837,2081
8600000US30549,30549,ZCTA5 30549,25537,1476
8600000US30552,30552,ZCTA5 30552,25381,5557
8600000US30553,30553,ZCTA5 30553,22318,3001
8600000US30554,30554,ZCTA5 30554,21062,2030
8600000US30555,30555,ZCTA5 30555,17699,2540
8600000US30557,30557,ZCTA5 30557,20369,2452
8600000US30558,30558,ZCTA5 30558,18822,2047
8600000US30559,30559,ZCTA5 30559,25743,4786
8600000US30560,30560,ZCTA5 30560,22712,3248
8600000US30562,30562,ZCTA5 30562,15176,3185
8600000US30563,30563,ZCTA5 30563,19018,1669
8600000US30564,30564,ZCTA5 30564,21773,3521
8600000US30565,30565,ZCTA5 30565,22083,3307
8600000US30566,30566,ZCTA5 30566,26067,4853
8600000US30567,30567,ZCTA5 30567,26154,5003
8600000US30568,30568,ZCTA5 30568,20860,3772
8600000US30571,30571,ZCTA5 30571,28256,2956
8600000US30572,30572,ZCTA5 30572,19728,4964
8600000US30573,30573,ZCTA5 30573,36866,19297
8600000US30575,30575,ZCTA5 30575,13624,2882
8600000US30576,30576,ZCTA5 30576,22335,3585
8600000US30577,30577,ZCTA5 30577,19481,1598
8600000US30581,30581,ZCTA5 30581,-,**
8600000US30582,30582,ZCTA5 30582,16899,2043
8600000US30601,30601,ZCTA5 30601,14539,1045
8600000US30602,30602,ZCTA5 30602,1828,415
8600000US30605,30605,ZCTA5 30605,19563,1124
8600000US30606,30606,ZCTA5 30606,27812,1380
8600000US30607,30607,ZCTA5 30607,18942,2023
8600000US30609,30609,ZCTA5 30609,1950,464
8600000US30619,30619,ZCTA5 30619,22204,3864
8600000US30620,30620,ZCTA5 30620,23101,1603
8600000US30621,30621,ZCTA5 30621,33239,4223
8600000US30622,30622,ZCTA5 30622,33485,3054
8600000US30623,30623,ZCTA5 30623,17917,4727
8600000US30624,30624,ZCTA5 30624,16104,1543
8600000US30625,30625,ZCTA5 30625,30007,4704
8600000US30627,30627,ZCTA5 30627,22401,3391
8600000US30628,30628,ZCTA5 30628,23207,2313
8600000US30629,30629,ZCTA5 30629,20518,2545
8600000US30630,30630,ZCTA5 30630,21570,2345
8600000US30631,30631,ZCTA5 30631,15395,1553
8600000US30633,30633,ZCTA5 30633,20586,2981
8600000US30634,30634,ZCTA5 30634,22108,5471
8600000US30635,30635,ZCTA5 30635,21718,2305
8600000US30641,30641,ZCTA5 30641,27579,3803
8600000US30642,30642,ZCTA5 30642,37838,3616
8600000US30643,30643,ZCTA5 30643,21039,2208
8600000US30646,30646,ZCTA5 30646,23878,3219
8600000US30648,30648,ZCTA5 30648,19194,2437
8600000US30650,30650,ZCTA5 30650,26259,2919
8600000US30655,30655,ZCTA5 30655,21808,1541
8600000US30656,30656,ZCTA5 30656,25905,1931
8600000US30660,30660,ZCTA5 30660,15434,3679
8600000US30662,30662,ZCTA5 30662,18923,2313
8600000US30663,30663,ZCTA5 30663,24042,3606
8600000US30664,30664,ZCTA5 30664,15734,5909
8600000US30665,30665,ZCTA5 30665,8196,2422
8600000US30666,30666,ZCTA5 30666,26328,2789
8600000US30667,30667,ZCTA5 30667,21353,3288
8600000US30668,30668,ZCTA5 30668,19320,2666
8600000US30669,30669,ZCTA5 30669,15665,1901
8600000US30673,30673,ZCTA5 30673,20000,1557
8600000US30677,30677,ZCTA5 30677,35326,3055
8600000US30678,30678,ZCTA5 30678,23107,5429
8600000US30680,30680,ZCTA5 30680,20949,1375
8600000US30683,30683,ZCTA5 30683,23844,2118
8600000US30701,30701,ZCTA5 30701,20043,1052
8600000US30705,30705,ZCTA5 30705,18033,783
8600000US30707,30707,ZCTA5 30707,20405,1633
8600000US30708,30708,ZCTA5 30708,27577,17237
8600000US30710,30710,ZCTA5 30710,26713,3755
8600000US30711,30711,ZCTA5 30711,15933,1449
8600000US30720,30720,ZCTA5 30720,22951,1536
8600000US30721,30721,ZCTA5 30721,17581,1144
8600000US30725,30725,ZCTA5 30725,25902,3006
8600000US30726,30726,ZCTA5 30726,-,**
8600000US30728,30728,ZCTA5 30728,21491,2001
8600000US30730,30730,ZCTA5 30730,22500,8021
8600000US30731,30731,ZCTA5 30731,18856,2405
8600000US30733,30733,ZCTA5 30733,16883,3396
8600000US30734,30734,ZCTA5 30734,20709,4147
8600000US30735,30735,ZCTA5 30735,18451,2316
8600000US30736,30736,ZCTA5 30736,25946,1074
8600000US30738,30738,ZCTA5 30738,28436,4275
8600000US30739,30739,ZCTA5 30739,23542,2494
8600000US30740,30740,ZCTA5 30740,32709,5787
8600000US30741,30741,ZCTA5 30741,18717,1402
8600000US30742,30742,ZCTA5 30742,19537,1802
8600000US30746,30746,ZCTA5 30746,17701,5488
8600000US30747,30747,ZCTA5 30747,17441,1484
8600000US30750,30750,ZCTA5 30750,29586,4620
8600000US30752,30752,ZCTA5 30752,22573,2240
8600000US30753,30753,ZCTA5 30753,15394,1069
8600000US30755,30755,ZCTA5 30755,23751,4196
8600000US30756,30756,ZCTA5 30756,8422,1426
8600000US30757,30757,ZCTA5 30757,20433,4676
8600000US30802,30802,ZCTA5 30802,24925,3217
8600000US30803,30803,ZCTA5 30803,15152,2459
8600000US30805,30805,ZCTA5 30805,16014,2687
8600000US30807,30807,ZCTA5 30807,30249,6211
8600000US30808,30808,ZCTA5 30808,21334,2856
8600000US30809,30809,ZCTA5 30809,35570,1826
8600000US30810,30810,ZCTA5 30810,19075,2613
8600000US30812,30812,ZCTA5 30812,9154,4723
8600000US30813,30813,ZCTA5 30813,25025,1282
8600000US30814,30814,ZCTA5 30814,20860,2590
8600000US30815,30815,ZCTA5 30815,20083,1163
8600000US30816,30816,ZCTA5 30816,26281,4681
8600000US30817,30817,ZCTA5 30817,23539,1992
8600000US30818,30818,ZCTA5 30818,17567,6270
8600000US30820,30820,ZCTA5 30820,18638,2804
8600000US30821,30821,ZCTA5 30821,16965,3020
8600000US30822,30822,ZCTA5 30822,24780,9824
8600000US30823,30823,ZCTA5 30823,17551,3281
8600000US30824,30824,ZCTA5 30824,19042,1207
8600000US30828,30828,ZCTA5 30828,18046,1496
8600000US30830,30830,ZCTA5 30830,19404,1372
8600000US30833,30833,ZCTA5 30833,16763,2500
8600000US30901,30901,ZCTA5 30901,12872,983
8600000US30903,30903,ZCTA5 30903,29830,8238
8600000US30904,30904,ZCTA5 30904,22148,1501
8600000US30905,30905,ZCTA5 30905,19370,2003
8600000US30906,30906,ZCTA5 30906,16858,1005
8600000US30907,30907,ZCTA5 30907,33270,1690
8600000US30909,30909,ZCTA5 30909,28566,1950
8600000US30912,30912,ZCTA5 30912,12435,22427
8600000US31001,31001,ZCTA5 31001,9671,1092
8600000US31002,31002,ZCTA5 31002,18330,1745
8600000US31003,31003,ZCTA5 31003,17686,5343
8600000US31005,31005,ZCTA5 31005,28043,2616
8600000US31006,31006,ZCTA5 31006,17517,2768
8600000US31007,31007,ZCTA5 31007,17237,2868
8600000US31008,31008,ZCTA5 31008,25186,1696
8600000US31009,31009,ZCTA5 31009,18598,3458
8600000US31011,31011,ZCTA5 31011,24784,4592
8600000US31012,31012,ZCTA5 31012,8358,1804
8600000US31014,31014,ZCTA5 31014,19400,3270
8600000US31015,31015,ZCTA5 31015,19790,2374
8600000US31016,31016,ZCTA5 31016,19432,2970
8600000US31017,31017,ZCTA5 31017,20049,4173
8600000US31018,31018,ZCTA5 31018,9964,1864
8600000US31019,31019,ZCTA5 31019,17678,2517
8600000US31020,31020,ZCTA5 31020,20104,5517
8600000US31021,31021,ZCTA5 31021,20876,1209
8600000US31022,31022,ZCTA5 31022,26245,4898
8600000US31023,31023,ZCTA5 31023,19863,1330
8600000US31024,31024,ZCTA5 31024,24608,1832
8600000US31025,31025,ZCTA5 31025,29673,6953
8600000US31027,31027,ZCTA5 31027,16804,2922
8600000US31028,31028,ZCTA5 31028,27710,3649
8600000US31029,31029,ZCTA5 31029,23444,2444
8600000US31030,31030,ZCTA5 31030,17284,1361
8600000US31031,31031,ZCTA5 31031,22190,5679
8600000US31032,31032,ZCTA5 31032,29621,2913
8600000US31033,31033,ZCTA5 31033,22236,5708
8600000US31035,31035,ZCTA5 31035,18504,2449
8600000US31036,31036,ZCTA5 31036,20047,2454
8600000US31037,31037,ZCTA5 31037,8954,1623
8600000US31038,31038,ZCTA5 31038,31028,8971
8600000US31039,31039,ZCTA5 31039,-,**
8600000US31041,31041,ZCTA5 31041,14270,2436
8600000US31042,31042,ZCTA5 31042,18668,2577
8600000US31044,31044,ZCTA5 31044,17154,3194
8600000US31045,31045,ZCTA5 31045,11882,1575
8600000US31046,31046,ZCTA5 31046,29365,6981
8600000US31047,31047,ZCTA5 31047,30833,2519
8600000US31049,31049,ZCTA5 31049,17962,3102
8600000US31050,31050,ZCTA5 31050,14750,4506
8600000US31051,31051,ZCTA5 31051,10587,3072
8600000US31052,31052,ZCTA5 31052,26718,2282
8600000US31054,31054,ZCTA5 31054,20164,2764
8600000US31055,31055,ZCTA5 31055,10955,1489
8600000US31057,31057,ZCTA5 31057,16666,2922
8600000US31058,31058,ZCTA5 31058,15607,3745
8600000US31060,31060,ZCTA5 31060,21317,2675
8600000US31061,31061,ZCTA5 31061,18995,1056
8600000US31062,31062,ZCTA5 31062,12268,8523
8600000US31063,31063,ZCTA5 31063,14471,2223
8600000US31064,31064,ZCTA5 31064,20992,2039
8600000US31065,31065,ZCTA5 31065,14387,2656
8600000US31066,31066,ZCTA5 31066,24485,4641
8600000US31067,31067,ZCTA5 31067,20674,7744
8600000US31068,31068,ZCTA5 31068,11618,2624
8600000US31069,31069,ZCTA5 31069,23097,1744
8600000US31070,31070,ZCTA5 31070,19703,5237
8600000US31071,31071,ZCTA5 31071,19437,3202
8600000US31072,31072,ZCTA5 31072,23291,4135
8600000US31075,31075,ZCTA5 31075,20868,5696
8600000US31076,31076,ZCTA5 31076,17682,1896
8600000US31077,31077,ZCTA5 31077,19697,3125
8600000US31078,31078,ZCTA5 31078,21200,3466
8600000US31079,31079,ZCTA5 31079,18555,1959
8600000US31081,31081,ZCTA5 31081,7720,2232
8600000US31082,31082,ZCTA5 31082,21674,2302
8600000US31083,31083,ZCTA5 31083,15458,3075
8600000US31085,31085,ZCTA5 31085,18046,3601
8600000US31087,31087,ZCTA5 31087,14228,2064
8600000US31088,31088,ZCTA5 31088,27380,1379
8600000US31089,31089,ZCTA5 31089,16476,1414
8600000US31090,31090,ZCTA5 31090,13592,2915
8600000US31091,31091,ZCTA5 31091,12220,3193
8600000US31092,31092,ZCTA5 31092,18795,2166
8600000US31093,31093,ZCTA5 31093,18978,1250
8600000US31094,31094,ZCTA5 31094,20714,3787
8600000US31096,31096,ZCTA5 31096,16862,1449
8600000US31097,31097,ZCTA5 31097,24976,4749
8600000US31098,31098,ZCTA5 31098,19342,2236
8600000US31201,31201,ZCTA5 31201,16445,2597
8600000US31204,31204,ZCTA5 31204,18175,1059
8600000US31206,31206,ZCTA5 31206,11813,1644
8600000US31207,31207,ZCTA5 31207,2068,1403
8600000US31210,31210,ZCTA5 31210,34455,2109
8600000US31211,31211,ZCTA5 31211,22125,2257
8600000US31213,31213,ZCTA5 31213,-,**
8600000US31216,31216,ZCTA5 31216,25039,1876
8600000US31217,31217,ZCTA5 31217,18226,1775
8600000US31220,31220,ZCTA5 31220,32226,2937
8600000US31301,31301,ZCTA5 31301,20382,3592
8600000US31302,31302,ZCTA5 31302,23085,2636
8600000US31303,31303,ZCTA5 31303,22322,4205
8600000US31304,31304,ZCTA5 31304,-,**
8600000US31305,31305,ZCTA5 31305,19862,2368
8600000US31307,31307,ZCTA5 31307,17477,3698
8600000US31308,31308,ZCTA5 31308,20650,1728
8600000US31309,31309,ZCTA5 31309,15605,3309
8600000US31312,31312,ZCTA5 31312,26309,1365
8600000US31313,31313,ZCTA5 31313,20712,1064
8600000US31314,31314,ZCTA5 31314,25462,1222
8600000US31315,31315,ZCTA5 31315,12806,1036
8600000US31316,31316,ZCTA5 31316,20167,2205
8600000US31318,31318,ZCTA5 31318,46337,30539
8600000US31320,31320,ZCTA5 31320,22897,2118
8600000US31321,31321,ZCTA5 31321,22364,3940
8600000US31322,31322,ZCTA5 31322,32528,2728
8600000US31323,31323,ZCTA5 31323,20226,3849
8600000US31324,31324,ZCTA5 31324,32455,2412
8600000US31326,31326,ZCTA5 31326,27834,1475
8600000US31327,31327,ZCTA5 31327,47896,12861
8600000US31328,31328,ZCTA5 31328,41664,7145
8600000US31329,31329,ZCTA5 31329,22085,2879
8600000US31331,31331,ZCTA5 31331,27079,3370
8600000US31401,31401,ZCTA5 31401,22015,1749
8600000US31404,31404,ZCTA5 31404,18384,880
8600000US31405,31405,ZCTA5 31405,26854,1604
8600000US31406,31406,ZCTA5 31406,25423,1232
8600000US31407,31407,ZCTA5 31407,31240,4765
8600000US31408,31408,ZCTA5 31408,15499,1663
8600000US31409,31409,ZCTA5 31409,23165,2962
8600000US31410,31410,ZCTA5 31410,38602,2419
8600000US31411,31411,ZCTA5 31411,64949,5924
8600000US31415,31415,ZCTA5 31415,15136,2320
8600000US31419,31419,ZCTA5 31419,26374,1464
8600000US31501,31501,ZCTA5 31501,17886,2271
8600000US31503,31503,ZCTA5 31503,19058,1469
8600000US31510,31510,ZCTA5 31510,18697,1571
8600000US31512,31512,ZCTA5 31512,23527,6415
8600000US31513,31513,ZCTA5 31513,19615,1471
8600000US31516,31516,ZCTA5 31516,23378,4077
8600000US31518,31518,ZCTA5 31518,21462,4631
8600000US31519,31519,ZCTA5 31519,18439,2309
8600000US31520,31520,ZCTA5 31520,16564,1231
8600000US31522,31522,ZCTA5 31522,49772,4296
8600000US31523,31523,ZCTA5 31523,30225,5758
8600000US31524,31524,ZCTA5 31524,-,**
8600000US31525,31525,ZCTA5 31525,22530,1337
8600000US31527,31527,ZCTA5 31527,55578,21174
8600000US31532,31532,ZCTA5 31532,21136,6320
8600000US31533,31533,ZCTA5 31533,17310,1973
8600000US31535,31535,ZCTA5 31535,20350,2300
8600000US31537,31537,ZCTA5 31537,19285,1863
8600000US31539,31539,ZCTA5 31539,17740,1365
8600000US31542,31542,ZCTA5 31542,19363,3355
8600000US31543,31543,ZCTA5 31543,18245,2507
8600000US31544,31544,ZCTA5 31544,19023,2726
8600000US31545,31545,ZCTA5 31545,19214,1483
8600000US31546,31546,ZCTA5 31546,16102,1613
8600000US31547,31547,ZCTA5 31547,17303,3216
8600000US31548,31548,ZCTA5 31548,24095,1822
8600000US31549,31549,ZCTA5 31549,16894,2949
8600000US31550,31550,ZCTA5 31550,19908,6919
8600000US31551,31551,ZCTA5 31551,16801,3751
8600000US31552,31552,ZCTA5 31552,15072,3729
8600000US31553,31553,ZCTA5 31553,17374,2461
8600000US31554,31554,ZCTA5 31554,13685,1904
8600000US31555,31555,ZCTA5 31555,21026,2982
8600000US31556,31556,ZCTA5 31556,19178,5418
8600000US31557,31557,ZCTA5 31557,24401,5239
8600000US31558,31558,ZCTA5 31558,23545,1168
8600000US31560,31560,ZCTA5 31560,22072,2751
8600000US31561,31561,ZCTA5 31561,34408,65961
8600000US31562,31562,ZCTA5 31562,17072,2699
8600000US31563,31563,ZCTA5 31563,18610,4083
8600000US31565,31565,ZCTA5 31565,30160,5408
8600000US31566,31566,ZCTA5 31566,13310,2478
8600000US31567,31567,ZCTA5 31567,15899,3437
8600000US31568,31568,ZCTA5 31568,33887,11958
8600000US31569,31569,ZCTA5 31569,26884,2490
8600000US31601,31601,ZCTA5 31601,14337,1119
8600000US31602,31602,ZCTA5 31602,23628,2036
8600000US31605,31605,ZCTA5 31605,23609,1231
8600000US31606,31606,ZCTA5 31606,18077,2112
8600000US31620,31620,ZCTA5 31620,19702,1997
8600000US31622,31622,ZCTA5 31622,18388,2269
8600000US31623,31623,ZCTA5 31623,15184,3339
8600000US31624,31624,ZCTA5 31624,18588,2531
8600000US31625,31625,ZCTA5 31625,13267,4683
8600000US31626,31626,ZCTA5 31626,23625,6778
8600000US31627,31627,ZCTA5 31627,14846,3525
8600000US31629,31629,ZCTA5 31629,16250,7042
8600000US31630,31630,ZCTA5 31630,8311,3672
8600000US31631,31631,ZCTA5 31631,19540,4366
8600000US31632,31632,ZCTA5 31632,23149,1504
8600000US31634,31634,ZCTA5 31634,17704,1854
8600000US31635,31635,ZCTA5 31635,17229,2295
8600000US31636,31636,ZCTA5 31636,22997,2920
8600000US31637,31637,ZCTA5 31637,16349,1843
8600000US31638,31638,ZCTA5 31638,19317,3914
8600000US31639,31639,ZCTA5 31639,17961,1375
8600000US31641,31641,ZCTA5 31641,18363,4411
8600000US31642,31642,ZCTA5 31642,20513,4591
8600000US31643,31643,ZCTA5 31643,18923,1869
8600000US31645,31645,ZCTA5 31645,15363,1836
8600000US31647,31647,ZCTA5 31647,13556,1633
8600000US31648,31648,ZCTA5 31648,14613,3185
8600000US31649,31649,ZCTA5 31649,21685,4213
8600000US31650,31650,ZCTA5 31650,19519,5823
8600000US31698,31698,ZCTA5 31698,1359,726
8600000US31699,31699,ZCTA5 31699,23007,3442
8600000US31701,31701,ZCTA5 31701,18418,4063
8600000US31705,31705,ZCTA5 31705,14175,848
8600000US31707,31707,ZCTA5 31707,21459,1664
8600000US31709,31709,ZCTA5 31709,19430,1763
8600000US31711,31711,ZCTA5 31711,15915,2497
8600000US31712,31712,ZCTA5 31712,21396,4102
8600000US31714,31714,ZCTA5 31714,16987,1733
8600000US31716,31716,ZCTA5 31716,13887,2008
8600000US31719,31719,ZCTA5 31719,16093,1566
8600000US31720,31720,ZCTA5 31720,17589,3598
8600000US31721,31721,ZCTA5 31721,32846,2534
8600000US31722,31722,ZCTA5 31722,18900,5471
8600000US31730,31730,ZCTA5 31730,16769,2016
8600000US31733,31733,ZCTA5 31733,28517,5813
8600000US31735,31735,ZCTA5 31735,25196,8431
8600000US31738,31738,ZCTA5 31738,17795,2355
8600000US31743,31743,ZCTA5 31743,13365,4245
8600000US31744,31744,ZCTA5 31744,18451,2612
8600000US31747,31747,ZCTA5 31747,18983,6955
8600000US31749,31749,ZCTA5 31749,14170,2483
8600000US31750,31750,ZCTA5 31750,16063,1081
8600000US31756,31756,ZCTA5 31756,15949,5748
8600000US31757,31757,ZCTA5 31757,26775,3959
8600000US31763,31763,ZCTA5 31763,27724,2339
8600000US31764,31764,ZCTA5 31764,20687,4188
8600000US31765,31765,ZCTA5 31765,16290,1832
8600000US31768,31768,ZCTA5 31768,17686,1436
8600000US31771,31771,ZCTA5 31771,16788,2097
8600000US31772,31772,ZCTA5 31772,19685,4047
8600000US31773,31773,ZCTA5 31773,19110,2105
8600000US31774,31774,ZCTA5 31774,16635,2575
8600000US31775,31775,ZCTA5 31775,19762,5930
